OBJECTID,feature_id,site_no,site_name,da_sqkm,lat_reachCent,lon_reachCent
5541,12870023,06259000,"WIND RIVER BELOW BOYSEN RESERVOIR, WY",7701.0000000,43.4249573,-108.1789856
5542,12871001,06253000,"FIVEMILE CREEK NEAR SHOSHONI, WY",418.0000000,43.2219162,-108.2196960
5543,12840618,06268600,"BIGHORN RIVER AT WORLAND, WY",10810.0000000,44.0146790,-107.9695358
5544,5351469,06311400,"NF POWDER RIVER BELOW PASS CREEK, NR MAYOWORTH, WY",100.0000000,43.9113579,-106.8895035
5545,5348813,06311000,"NORTH FORK POWDER RIVER NEAR HAZELTON, WY",24.5000000,44.0277405,-107.0808945
5546,5351095,06309200,"MIDDLE FORK POWDER RIVER NEAR BARNUM, WY",45.2000008,43.5777397,-107.1383972
5547,9594048,06313500,"POWDER RIVER AT SUSSEX, WY",3090.0000000,43.6970863,-106.3061981
5548,10906949,06425720,"BELLE FOURCHE R BL RATTLESNAKE C, NR PINEY, WY",495.0000000,43.9844208,-105.3883286
5549,9554185,06386500,"CHEYENNE RIVER NEAR SPENCER, WY",5350.0000000,43.4209938,-104.1319199
5550,9387457,06392950,"STOCKADE BEAVER CREEK NEAR NEWCASTLE, WY",110.0000000,43.8588676,-104.1071548
5551,9555429,06395000,"CHEYENNE R AT EDGEMONT,SD",7204.0000000,43.3055267,-103.8210297
5552,17533403,06410000,CASTLE CR BELOW DEERFIELD DAM SD,92.5000000,44.0291481,-103.7818680
5553,17533503,06409000,"CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY,SD",79.3000031,44.0135918,-103.8304749
5554,5438910,06400000,"HAT CR NEAR EDGEMONT,SD",962.0000000,43.2399750,-103.5882492
5555,14396988,06402430,"BEAVER CREEK NEAR PRINGLE, SD",45.7000008,43.5813713,-103.4765854
5556,14401052,06402000,"FALL R AT HOT SPRINGS,SD",136.0000000,43.4305344,-103.4763031
5557,14395792,06407500,"SPRING CR NEAR KEYSTONE,SD",163.0000000,43.9787102,-103.3460464
5558,14396112,06404000,"BATTLE CR NEAR KEYSTONE,SD",58.5999985,43.8716469,-103.3363037
5559,14396556,06404998,"GRACE COOLIDGE CR NR GAME LODGE NR CUSTER,SD",26.8999996,43.7611008,-103.3640823
5560,14396660,06403300,FRENCH CR ABOVE FAIRBURN SD,105.0000000,43.7172089,-103.3679733
5561,14400096,06402500,"BEAVER CR NEAR BUFFALO GAP,SD",127.0000000,43.4666481,-103.3060303
5562,9555125,06401500,"CHEYENNE R BELOW ANGOSTURA DAM,SD",9135.0000000,43.3449783,-103.4371414
5563,17533823,06412810,"CLEGHORN SPRINGS AT RAPID CITY, SD",0.0000000,44.0588760,-103.2974091
5564,17533253,06412500,"RAPID CR ABOVE CANYON LAKE NEAR RAPID CITY,SD",375.0000000,44.0527649,-103.3118515
5565,9556391,06400875,"HORSEHEAD CR AT OELRICHS,SD",188.0000000,43.1880302,-103.2265854
5566,14396284,06406000,"BATTLE CR AT HERMOSA,SD",169.0000000,43.8280449,-103.1960220
5567,17533381,06418900,"RAPID CR BL SEWAGE TREATMENT PL NR RAPID CITY, SD",457.0000000,44.0236549,-103.0958405
5568,14397246,06402600,CHEYENNE R NEAR BUFFALO GAP SD,9833.0000000,43.5019646,-103.0744095
5569,14398608,06406500,"BATTLE CR BELOW HERMOSA,SD",285.0000000,43.7254333,-102.9061203
5570,14399328,06403700,"CHEYENNE RIVER AT RED SHIRT, SD",10300.0000000,43.6724052,-102.8921280
5571,17534793,06421500,"RAPID CR NEAR FARMINGDALE,SD",605.0000000,43.9421005,-102.8539276
5572,16099571,06446000,WHITE R NEAR OGLALA SD,2160.0000000,43.2548447,-102.8273544
5573,16099125,06445685,WHITE R NR NE-SD STATE LINE,1370.0000000,43.0130348,-102.8357315
5574,14399470,06408650,"CHEYENNE RIVER NEAR SCENIC, SD",11252.0000000,43.8980446,-102.6440582
5575,16074906,06446500,"WHITE R NEAR INTERIOR,SD",4107.0000000,43.6938820,-101.9326553
5576,16131765,06440200,"SOUTH FORK BAD R NEAR COTTONWOOD,SD",257.0000000,43.9690170,-101.7672272
5577,16074256,06446700,"BEAR IN THE LODGE CR NEAR WANBLEE,SD",423.0000000,43.5366669,-101.7985916
5578,20179529,06447500,"LITTLE WHITE R NEAR MARTIN,SD",313.0000000,43.1669159,-101.6327286
5579,20179865,06448000,"LAKE CR ABOVE REFUGE NEAR TUTHILL,SD",56.5999985,43.0871124,-101.6038666
5580,16074848,06447000,"WHITE R NEAR KADOKA,SD",4966.0000000,43.7524948,-101.5248642
5581,20180463,06449000,"LAKE CR BELOW REFUGE NEAR TUTHILL,SD",121.0000000,43.1459160,-101.5128708
5582,16072528,06447230,"BLACK PIPE CREEK NR BELVIDERE, SD",273.0000000,43.7552719,-101.2279205
5583,20180511,06449100,"LITTLE WHITE R NEAR VETAL,SD",619.0000000,43.1007004,-101.2322311
5584,20182043,06449500,LITTLE WHITE R NEAR ROSEBUD SD,1033.0000000,43.3255577,-100.8837585
5585,16076140,06447450,"WHITE RIVER NEAR WHITE RIVER, SD",6216.0000000,43.7130470,-100.6850510
5586,20177973,06450500,"LITTLE WHITE R BELOW WHITE RIVER,SD",1548.0000000,43.6013870,-100.7498627
5587,11653122,06464100,"KEYA PAHA R NEAR KEYAPAHA,SD",535.0000000,43.1291733,-100.1070633
5588,11547654,06452000,"WHITE R NEAR OACOMA,SD",9920.0000000,43.7483292,-99.5564957
5589,11654348,06464500,"KEYA PAHA R AT WEWELA,SD",1129.0000000,43.0270882,-99.7809219
5590,11550704,06452320,"PLATTE CREEK NEAR PLATTE, SD",747.0000000,43.3272209,-98.9706421
5591,12667026,06478000,"JAMES R NEAR MITCHELL,SD",19074.0000000,43.6588707,-97.9192429
5592,12664516,06477000,"JAMES R NEAR FORESTBURG,SD",17600.0000000,43.9738731,-98.0709152
5593,12664828,06477500,"FIRESTEEL CR NEAR MOUNT VERNON,SD",587.0000000,43.7764015,-98.2456665
5594,12668946,06478500,"JAMES R NEAR SCOTLAND,SD",20657.0000000,43.1858253,-97.6356201
5595,16014062,06478600,"EAST FORK VERMILLION RIVER NEAR PARKER, SD",924.0000000,43.4452591,-97.1097794
5596,16014114,06478690,"WEST FORK VERMILLION R NEAR PARKER,SD",378.0000000,43.4156227,-97.2052002
5597,7223612,06482020,"BIG SIOUX R AT NORTH CLIFF AVE AT SIOUX FALLS,SD",4661.0000000,43.5670013,-96.7113266
5598,7224014,06482000,BIG SIOUX R AT SIOUX FALLS SD,4609.0000000,43.5010872,-96.7483826
5599,7222688,06481000,"BIG SIOUX R NEAR DELL RAPIDS,SD",3926.0000000,43.7904472,-96.7456589
5600,7222416,06481480,"SKUNK CR NR CHESTER,SD",262.0000000,43.8481941,-96.8368301
5601,7223720,06481500,"SKUNK CR AT SIOUX FALLS,SD",620.0000000,43.5335884,-96.7908859
5602,7223370,06482610,"SPLIT ROCK CR AT CORSON,SD",482.0000000,43.6163635,-96.5653229
5603,7242913,06483500,"Rock River near Rock Valley, IA",1592.0000000,43.2144241,-96.2944717
5604,7242391,06483290,"Rock River below Tom Creek at Rock Rapids, IA",853.0000000,43.4229736,-96.1648865
5605,14620352,06604440,"Little Sioux River at 300th St near Spencer, IA",523.0000000,43.2127762,-95.2391663
5606,14621218,06605000,"Ocheyedan River near Spencer, IA",426.0000000,43.1280251,-95.2108307
5607,6580244,05476000,"DES MOINES RIVER AT JACKSON, MN",1250.0000000,43.6182899,-94.9849930
5608,6587221,05476590,"Des Moines River at Emmetsburg, IA",1672.0000000,43.1260757,-94.7060928
5609,2423631,05319500,"WATONWAN RIVER NEAR GARDEN CITY, MN",851.0000000,44.0463524,-94.1955109
5610,6591302,05478265,"East Fork Des Moines River near Algona, IA",884.0000000,43.0822792,-94.2308578
5611,7014461,05457000,"CEDAR RIVER NEAR AUSTIN, MN",399.0000000,43.6371841,-92.9746399
5612,937080094,05459500,"Winnebago River at Mason City, IA",526.0000000,43.1649628,-93.1927032
5613,7016523,05457700,"Cedar River at Charles City, IA",1054.0000000,43.0621948,-92.6738815
5614,7015937,05457505,"Cedar River at Osage, IA",839.0000000,43.2834740,-92.8525009
5615,2441678,05372995,"SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN",303.0000000,44.0616302,-92.4662857
5616,7016531,05458000,"Little Cedar River near Ionia, IA",306.0000000,43.0332794,-92.5035400
5617,2464389,05383950,"ROOT RIVER NEAR PILOT MOUND, MN",565.0000000,43.7846870,-92.0301590
5618,13308741,05411600,"Turkey River at Spillville, IA",177.0000000,43.2072792,-91.9503326
5619,13337306,05387500,"Upper Iowa River at Decorah, IA",511.0000000,43.3048897,-91.7955399
5620,13336562,05387440,"Upper Iowa River at Bluffton, IA",367.0000000,43.4069138,-91.8990479
5621,13309075,05411850,"Turkey River near Eldorado, IA",641.0000000,43.0541878,-91.8090973
5622,2118562,05378500,"MISSISSIPPI RIVER AT WINONA, MN",59200.0000000,44.0555191,-91.6376495
5623,2463163,05385000,"ROOT RIVER NEAR HOUSTON, MN",1250.0000000,43.7685776,-91.5698624
5624,2463033,05385500,"SOUTH FORK ROOT RIVER NEAR HOUSTON, MN",275.0000000,43.7385788,-91.5640335
5625,13336508,05388250,"Upper Iowa River near Dorchester, IA",770.0000000,43.4210854,-91.5087509
5626,13139741,05382000,"BLACK RIVER NEAR GALESVILLE, WI",2080.0000000,44.0602760,-91.2872238
5627,13211090,05389000,"Yellow River near Ion, IA",221.0000000,43.1119270,-91.2651291
5628,2456124,05383075,"LA CROSSE RIVER NEAR LA CROSSE, WI",471.0000000,43.8607979,-91.2104187
5629,13211298,05389400,"Bloody Run Creek near Marquette, IA",34.1300011,43.0408173,-91.2065201
5630,2454098,05382325,"LA CROSSE RIVER AT SPARTA, WI",167.0000000,43.9375000,-90.8105545
5631,13625933,05410490,"KICKAPOO RIVER AT STEUBEN, WI",687.0000000,43.1827774,-90.8583298
5632,2453132,05382267,"LA CROSSE RIVER @ CNTY TRUNK HIGHWY BB NR TOMAH,WI",60.7000008,44.0002785,-90.7244415
5633,2453120,05382257,"STILLWELL CREEK AT YARD ROAD NEAR TOMAH, WI",5.0999999,44.0005569,-90.6811142
5634,2454010,05382255,"STILLWELL CREEK AT SIXTEENTH COURT NEAR TOMAH, WI",4.0999999,43.9938889,-90.6572189
5635,2454518,05382284,"SILVER CREEK AT STATE HIGHWAY 21 NEAR ANGELO, WI",38.4000015,43.9672203,-90.7649994
5636,13624991,05408000,"KICKAPOO RIVER AT LA FARGE, WI",266.0000000,43.5741386,-90.6431885
5637,13637495,05407000,"WISCONSIN RIVER AT MUSCODA, WI",10400.0000000,43.1980553,-90.4433365
5638,13624135,05407470,"KICKAPOO RIVER AT STATE HIGHWAY 33 AT ONTARIO, WI",117.0000000,43.7216682,-90.5875015
5639,14711142,05403500,"LEMONWEIR RIVER AT NEW LISBON, WI",507.0000000,43.8797226,-90.1619415
5640,14708194,05403000,"YELLOW RIVER AT NECEDAH, WI",491.0000000,44.0261116,-90.0716629
5641,14709874,05404000,"WISCONSIN RIVER NEAR WISCONSIN DELLS, WI",8090.0000000,43.6049995,-89.7566681
5642,13654300,05405000,"BARABOO RIVER NEAR BARABOO, WI",609.0000000,43.4816666,-89.6363907
5643,13633025,05406500,"BLACK EARTH CREEK AT BLACK EARTH, WI",45.5999985,43.1341667,-89.7322235
5644,13633173,05406457,"BLACK EARTH CREEK NR BREWERY RD AT CROSS PLAINS,WI",11.3999996,43.1097221,-89.6408310
5645,13633137,05406469,"BREWERY CREEK-UPSTREAM SITE-AT CROSS PLAINS, WI",10.1000004,43.1252785,-89.6350021
5646,13294264,05427948,"PHEASANT BRANCH AT MIDDLETON, WI",18.2999992,43.1033325,-89.5116653
5647,13294176,05427930,"DORN (SPRING) CREEK AT CT HIGHWAY M NR WAUNAKEE,WI",12.6000004,43.1402779,-89.4423065
5648,6866997,04073365,"FOX RIVER AT PRINCETON, WI",962.0000000,43.8511124,-89.1333313
5649,13293750,05428500,"YAHARA RIVER AT EAST MAIN STREET AT MADISON, WI",235.0000000,43.0894432,-89.3608322
5650,13293430,05427718,"YAHARA RIVER AT WINDSOR, WI",73.5999985,43.2088890,-89.3525009
5651,13293576,05427850,"YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI",114.0000000,43.1508331,-89.4019470
5652,6866199,04073500,"FOX RIVER AT BERLIN, WI",1340.0000000,43.9538879,-88.9524994
5653,13283852,05426000,"CRAWFISH RIVER AT MILFORD, WI",762.0000000,43.0999985,-88.8494415
5654,13282922,05425912,"BEAVERDAM RIVER AT BEAVER DAM, WI",157.0000000,43.4444427,-88.8450012
5655,13292712,05425500,"ROCK RIVER AT WATERTOWN, WI",969.0000000,43.1880569,-88.7261124
5656,13292206,05424057,"ROCK RIVER AT HORICON, WI",456.0000000,43.4502792,-88.6322250
5657,13290352,05423500,"SOUTH BRANCH ROCK RIVER AT WAUPUN, WI",63.5999985,43.6416550,-88.7206650
5658,6863677,04082400,"FOX RIVER AT OSHKOSH, WI",5310.0000000,44.0135956,-88.5409470
5659,13291814,05426067,"BARK RIVER AT NAGAWICKA ROAD AT DELAFIELD, WI",35.9000015,43.0877762,-88.3761139
5660,12175490,040857005,"OTTER CREEK AT WILLOW ROAD NEAR PLYMOUTH, WI",9.5000000,43.7888870,-87.9213867
5661,12162648,04087000,"MILWAUKEE RIVER AT MILWAUKEE, WI",696.0000000,43.1000099,-87.9089737
5662,12162572,04086600,"MILWAUKEE RIVER NEAR CEDARBURG, WI",607.0000000,43.2802773,-87.9424973
5663,12162520,04086500,"CEDAR CREEK NEAR CEDARBURG, WI",120.0000000,43.3230553,-87.9786148
5664,12163888,04087119,"HONEY CREEK AT WAUWATOSA, WI",10.3000002,43.0438347,-88.0051117
5665,12162504,040869416,"LINCOLN CREEK @ SHERMAN BOULEVARD AT MILWAUKEE, WI",13.4799995,43.0971375,-87.9672470
5666,12162512,04087120,"MENOMONEE RIVER AT WAUWATOSA, WI",123.0000000,43.0455551,-87.9997253
5667,12163826,04087030,"MENOMONEE RIVER AT MENOMONEE FALLS, WI",34.7000008,43.1727791,-88.1038895
5668,12163856,04087070,"LITTLE MENOMONEE RIVER AT MILWAUKEE, WI",19.7000008,43.1236115,-88.0436096
5669,12163800,04087050,"LITTLE MENOMONEE RIVER NEAR FREISTADT, WI",8.0000000,43.2066727,-88.0384216
5670,12163882,04087088,"UNDERWOOD CREEK AT WAUWATOSA, WI",18.1000004,43.0547218,-88.0461121
5671,12162694,04087170,"MILWAUKEE RIVER AT MOUTH AT MILWAUKEE, WI",872.0000000,43.0244446,-87.8983307
5672,12175874,04086000,"SHEBOYGAN RIVER AT SHEBOYGAN, WI",418.0000000,43.7413902,-87.7521133
5673,8992044,04122500,"PERE MARQUETTE RIVER AT SCOTTVILLE, MI",681.0000000,43.9450073,-86.2786865
5674,904060094,04122200,"WHITE RIVER NEAR WHITEHALL, MI",406.0000000,43.4641800,-86.2325668
5675,12135268,04122100,"BEAR CREEK NEAR MUSKEGON, MI",16.7000008,43.2886238,-86.2228394
5676,9004023,04118500,"ROGUE RIVER NEAR ROCKFORD, MI",234.0000000,43.0822487,-85.5908661
5677,12134842,04121970,"MUSKEGON RIVER NEAR CROTON, MI",2313.0000000,43.4347458,-85.6653214
5678,12134418,04121944,"LITTLE MUSKEGON RIVER NEAR OAK GROVE, MI",345.0000000,43.4308586,-85.5955963
5679,12133354,04121500,"MUSKEGON RIVER AT EVART, MI",1433.0000000,43.8991852,-85.2553177
5680,12232338,04115265,"FISH CREEK NEAR CRYSTAL, MI",39.7000008,43.2497559,-84.9811249
5681,12231858,04115000,"MAPLE RIVER AT MAPLE RAPIDS, MI",434.0000000,43.1097565,-84.6930542
5682,13039256,04154000,"CHIPPEWA RIVER NEAR MOUNT PLEASANT, MI",416.0000000,43.6261406,-84.7077866
5683,13047783,04152500,"TOBACCO RIVER AT GLIDDEN ROAD AT BEAVERTON, MI",487.0000000,43.8794670,-84.4738998
5684,13047081,04152238,"SOUTH BRANCH TOBACCO RIVER NEAR BEAVERTON, MI",160.0000000,43.8669701,-84.5452881
5685,13039268,04155500,"PINE RIVER NEAR MIDLAND, MI",390.0000000,43.5644722,-84.3691635
5686,13048225,04156000,"TITTABAWASSEE RIVER AT MIDLAND, MI",2400.0000000,43.5953064,-84.2355423
5687,13029183,04144500,"SHIAWASSEE RIVER AT OWOSSO, MI",538.0000000,43.0150261,-84.1799698
5688,13016523,04148500,"FLINT RIVER NEAR FLINT, MI",956.0000000,43.0389175,-83.7716293
5689,13009630,04151500,"CASS RIVER AT FRANKENMUTH, MI",841.0000000,43.3278008,-83.7480164
5690,13016537,04148140,"KEARSLEY CREEK NEAR DAVISON, MI",99.4000015,43.0336380,-83.5813446
5691,13016457,04147500,"FLINT RIVER NEAR OTISVILLE, MI",530.0000000,43.1111374,-83.5193939
5692,13016443,04146063,"SOUTH BRANCH FLINT RIVER NEAR COLUMBIAVILLE,MI",221.0000000,43.1594696,-83.3507843
5693,13016527,04146000,"FARMERS CREEK NEAR LAPEER, MI",55.2999992,43.0447502,-83.3371658
5694,12926631,04159010,"PIGEON RIVER NEAR CASEVILLE, MI",125.0000000,43.9394569,-83.2416229
5695,13193844,04159492,"BLACK RIVER NEAR JEDDO, MI",464.0000000,43.1525269,-82.6240921
5696,13194046,04159900,"MILL CREEK NEAR AVOCA, MI",169.0000000,43.0544701,-82.7346497
5697,15567933,04218000,TONAWANDA CREEK AT RAPIDS NY,349.0000000,43.0930557,-78.6361084
5698,15558653,0422026250,NORTHRUP CREEK AT NORTH GREECE NY,10.1000004,43.2536125,-77.7422256
5699,15537883,04231600,"GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",2474.0000000,43.1417236,-77.6163025
5700,15537789,04231000,BLACK CREEK AT CHURCHVILLE NY,130.0000000,43.1005554,-77.8822250
5701,21633937,0423205010,IRONDEQUOIT CR ABV BLOSSOM RD NR ROCHESTER NY,142.0000000,43.1450005,-77.5119476
5702,21633619,04232034,"IRONDEQUOIT CR AT RAILROAD MILLS, NR FISHERS NY",39.2000008,43.0277786,-77.4780579
5703,21633883,04232050,ALLEN CREEK NEAR ROCHESTER NY,30.1000004,43.1302795,-77.5186081
5704,21975173,04235600,SENECA RIVER (ERIE CANAL) NEAR PORT BYRON NY,2815.0000000,43.0786095,-76.6455536
5705,21974253,04240300,NINEMILE CREEK AT LAKELAND NY,115.0000000,43.0808334,-76.2263870
5706,21974929,04240120,"LEY CREEK AT PARK STREET, SYRACUSE NY",29.8999996,43.0772209,-76.1702805
5707,21991043,04240010,"ONONDAGA CR AT SPENCER ST., SYRACUSE NY",110.0000000,43.0574989,-76.1624985
5708,21974523,04240100,HARBOR BROOK AT SYRACUSE NY,10.0000000,43.0358315,-76.1816635
5709,22026196,04247000,ONEIDA RIVER NEAR EUCLID NY,1439.0000000,43.2050018,-76.2177811
5710,21972840,04247055,OSWEGO RIVER NEAR PHOENIX NY,4953.0000000,43.2111664,-76.2871094
5711,21972746,04249000,"OSWEGO RIVER AT LOCK 7, OSWEGO NY",5100.0000000,43.4516678,-76.5052795
5712,21624117,04250200,SALMON RIVER AT PINEVILLE NY,238.0000000,43.5333328,-76.0386124
5713,21623171,04250750,SANDY CREEK NEAR ADAMS NY,137.0000000,43.8133316,-76.0747223
5714,22025558,04245840,SCRIBA CREEK NEAR CONSTANTIA NY,38.4000015,43.2597237,-76.0027771
5715,15514728,04260500,BLACK RIVER AT WATERTOWN NY,1864.0000000,43.9855537,-75.9247208
5716,21622351,04249200,NORTH BRANCH SALMON RIVER AT REDFIELD NY,82.5000000,43.5422211,-75.8138885
5717,22024300,04244000,CHITTENANGO CREEK NEAR CHITTENANGO NY,66.3000031,43.0230560,-75.8586121
5718,22024054,04243500,ONEIDA CREEK AT ONEIDA NY,113.0000000,43.0974998,-75.6391678
5719,22743619,01336000,MOHAWK RIVER BELOW DELTA DAM NEAR ROME NY,152.0000000,43.2644463,-75.4363861
5720,22023328,04242500,EAST BRANCH FISH CREEK AT TABERG NY,188.0000000,43.3011093,-75.6214752
5721,15514388,04256000,INDEPENDENCE RIVER AT DONNATTSBURG NY,88.6999969,43.7472229,-75.3344421
5722,15514760,04258000,BEAVER RIVER AT CROGHAN NY,291.0000000,43.8972206,-75.4041672
5723,15515318,04252500,BLACK RIVER NEAR BOONVILLE NY,304.0000000,43.5116653,-75.3066635
5724,22743475,01342730,STEELE CREEK AT ILION NY,26.3999996,43.0065842,-75.0416641
5725,22741265,01343060,WEST CANADA CREEK NEAR WILMURT NY,258.0000000,43.3661118,-74.9577789
5726,22741581,01346000,WEST CANADA CREEK AT KAST BRIDGE NY,560.0000000,43.0688896,-74.9883347
5727,22741637,01348000,EAST CANADA CREEK AT EAST CREEK NY,289.0000000,43.0166664,-74.7408371
5728,22741627,01347000,MOHAWK RIVER NEAR LITTLE FALLS NY,1342.0000000,43.0147209,-74.7794418
5729,22306657,01315000,INDIAN RIVER NEAR INDIAN LAKE NY,132.0000000,43.7563896,-74.2672195
5730,22297114,01321000,SACANDAGA RIVER NEAR HOPE NY,491.0000000,43.3527794,-74.2702789
5731,22307227,01318500,HUDSON RIVER AT HADLEY NY,1664.0000000,43.3188896,-73.8441696
5732,22305461,01312000,HUDSON RIVER NEAR NEWCOMB NY,192.0000000,43.9666672,-74.1316681
5733,22304861,01315500,HUDSON RIVER AT NORTH CREEK NY,792.0000000,43.7008324,-73.9833298
5734,22294854,01325000,SACANDAGA RIVER AT STEWARTS BRIDGE NR HADLEY NY,1055.0000000,43.3113899,-73.8672256
5735,22288127,01330000,GLOWEGEE CREEK AT WEST MILTON NY,26.0000000,43.0305557,-73.9272232
5736,22288025,01329490,BATTEN KILL BELOW MILL AT BATTENVILLE NY,396.0000000,43.1086121,-73.4216690
5737,932020139,01327750,HUDSON RIVER AT FORT EDWARD NY,2810.0000000,43.2694435,-73.5958328
5738,10313430,04280450,METTAWEE RIVER NEAR MIDDLE GRANVILLE NY,167.0000000,43.4638901,-73.2841644
5739,10312666,04280000,"POULTNEY RIVER BELOW FAIR HAVEN, VT",187.0000000,43.6242332,-73.3115005
5740,6089027,01150900,"OTTAUQUECHEE RIVER NEAR WEST BRIDGEWATER, VT",23.3999996,43.6222916,-72.7589874
5741,10102950,01155500,"WEST RIVER AT JAMAICA, VT",179.0000000,43.1089668,-72.7753754
5742,10102870,01155349,"WEST RIVER BELOW WINHALL RIVER, NEAR JAMAICA, VT",161.0000000,43.1569443,-72.7977753
5743,22220425,04282525,"NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT",115.0000000,44.0617256,-73.1706772
5744,22221703,04282000,"OTTER CREEK AT CENTER RUTLAND, VT",307.0000000,43.6036797,-73.0131607
5745,22220605,04282500,"OTTER CREEK AT MIDDLEBURY, VT",628.0000000,44.0131149,-73.1678925
5746,6083547,01142500,"AYERS BROOK AT RANDOLPH, VT",30.5000000,43.9345093,-72.6578827
5747,6090009,01153000,"BLACK RIVER AT NORTH SPRINGFIELD, VT",158.0000000,43.3334084,-72.5148163
5748,10102628,01155910,"WEST RIVER BELOW TOWNSHEND DAM NEAR TOWNSHEND, VT",282.0000000,43.0511894,-72.7000961
5749,6084505,01144000,"WHITE RIVER AT WEST HARTFORD, VT",690.0000000,43.7142372,-72.4181519
5750,6089035,01151500,"OTTAUQUECHEE RIVER AT NORTH HARTLAND, VT",221.0000000,43.6025696,-72.3542557
5751,9329460,01152500,"SUGAR RIVER AT WEST CLAREMONT, NH",269.0000000,43.3875732,-72.3620377
5752,10102348,01153550,WILLIAMS RIVER NEAR ROCKINGHAM VT,112.0000000,43.1917419,-72.4850922
5753,10102844,01154000,"SAXTONS RIVER AT SAXTONS RIVER, VT",72.1999969,43.1375771,-72.4881439
5754,9331072,01154950,"COLD RIVER AT HIGH STREET, AT ALSTEAD, NH",74.5999985,43.1494446,-72.3616638
5755,9331548,01154500,"CONNECTICUT RIVER AT NORTH WALPOLE, NH",5493.0000000,43.1261902,-72.4367523
5756,4574807,01141500,"OMPOMPANOOSUC RIVER AT UNION VILLAGE, VT",130.0000000,43.7900696,-72.2548141
5757,9327870,01144500,"CONNECTICUT RIVER AT WEST LEBANON, NH",4092.0000000,43.6461830,-72.3123169
5758,6776779,01157000,"ASHUELOT RIVER NEAR GILSUM, NH",71.0999985,43.0392456,-72.2700882
5759,6730287,01076000,"BAKER RIVER NEAR RUMNEY, NH",143.0000000,43.7956276,-71.8453598
5760,6730525,01077400,"COCKERMOUTH RIVER BELOW HARDY BROOK, AT GROTON, NH",21.3999996,43.7038879,-71.8333359
